-1.799999999999999933e-01 2.399209226287036395e-02
-1.600000000000000033e-01 2.659356637313517457e-02
-1.400000000000000133e-01 2.605191603611370366e-02
-1.199999999999999956e-01 2.776078565644765628e-02
-1.000000000000000056e-01 2.440186535471572382e-02
-8.000000000000000167e-02 2.326190528579459918e-02
-5.999999999999999778e-02 2.485739340014922819e-02
-4.000000000000000083e-02 2.838410052475367693e-02
-2.000000000000000042e-02 2.837165765259301933e-02
0.000000000000000000e+00 3.178544395780234094e-02
2.000000000000000042e-02 2.637634334505927977e-02
4.000000000000000083e-02 2.492018451340796345e-02
5.999999999999999778e-02 2.739419103512820766e-02
8.000000000000000167e-02 2.781148691247203875e-02
1.000000000000000056e-01 3.023098584354907276e-02
1.199999999999999956e-01 2.825112935133452380e-02
1.400000000000000133e-01 3.304602221606198903e-02
1.600000000000000033e-01 3.643993227744898866e-02
1.799999999999999933e-01 3.336986959718457602e-02
2.000000000000000111e-01 3.347485111639963984e-02
2.200000000000000011e-01 3.476949908077930224e-02
2.399999999999999911e-01 3.529355753298935028e-02
2.600000000000000089e-01 3.811873818592956958e-02
2.800000000000000266e-01 3.912150351588281061e-02
2.999999999999999889e-01 4.272311026599363848e-02
3.200000000000000067e-01 4.217729583156879652e-02
3.400000000000000244e-01 4.346858137250976528e-02
3.599999999999999867e-01 4.463316397859930229e-02
3.800000000000000044e-01 4.846740011074800875e-02
4.000000000000000222e-01 4.934678254366580558e-02
4.199999999999999845e-01 4.836012180452830406e-02
4.400000000000000022e-01 5.177960433828205505e-02
4.600000000000000200e-01 5.335361438345524038e-02
4.799999999999999822e-01 5.415393760365736636e-02
5.000000000000000000e-01 5.344878168466608848e-02
5.200000000000000178e-01 5.570621467229501522e-02
5.400000000000000355e-01 5.104680762902844005e-02
5.600000000000000533e-01 4.848667673425918062e-02
5.799999999999999600e-01 4.863646216710529324e-02
5.999999999999999778e-01 5.026034275697980475e-02
6.199999999999999956e-01 5.166155765190942606e-02
6.400000000000000133e-01 5.567048658541378509e-02
6.600000000000000311e-01 6.142800565292019094e-02
6.800000000000000488e-01 6.604201070217845249e-02
6.999999999999999556e-01 6.591058823670822853e-02
7.199999999999999734e-01 6.965410157192931939e-02
7.399999999999999911e-01 7.132524830603645394e-02
7.600000000000000089e-01 7.282790216679912998e-02
7.800000000000000266e-01 7.569121293437965081e-02
8.000000000000000444e-01 7.820477306003242868e-02
8.199999999999999512e-01 7.721212223628047544e-02
8.399999999999999689e-01 7.939396907329465680e-02
8.599999999999999867e-01 8.219153645293097998e-02
8.800000000000000044e-01 8.243830682013898736e-02
9.000000000000000222e-01 8.447974413740208521e-02
9.200000000000000400e-01 8.784064879102104761e-02
9.399999999999999467e-01 8.784249782297952336e-02
9.599999999999999645e-01 8.938365075851589792e-02
9.799999999999999822e-01 9.041911834521729197e-02
1.000000000000000000e+00 9.275216364280333692e-02
1.020000000000000018e+00 9.510872883713052117e-02
1.040000000000000036e+00 9.502257557431363633e-02
1.060000000000000053e+00 9.479645754940120572e-02
1.080000000000000071e+00 9.467148863981635076e-02
1.100000000000000089e+00 9.550930317990490026e-02
1.120000000000000107e+00 9.836115635195193108e-02
1.139999999999999902e+00 1.018983544407089242e-01
1.159999999999999920e+00 1.015669904414200492e-01
1.179999999999999938e+00 9.959068073062310456e-02
1.199999999999999956e+00 9.946935942526034802e-02
1.219999999999999973e+00 1.002603648385555907e-01
1.239999999999999991e+00 1.048744297640036988e-01
1.260000000000000009e+00 1.094125489832612208e-01
1.280000000000000027e+00 1.056887726879145312e-01
1.300000000000000044e+00 1.001319744052779348e-01
1.320000000000000062e+00 1.034120887683849799e-01
1.340000000000000080e+00 1.165492583573364549e-01
1.360000000000000098e+00 1.242898587611295930e-01
1.379999999999999893e+00 1.158519001373159441e-01
1.399999999999999911e+00 1.125202788375700147e-01
1.419999999999999929e+00 1.193180255012793456e-01
1.439999999999999947e+00 1.271627387973824075e-01
1.459999999999999964e+00 1.303415655075420010e-01
1.479999999999999982e+00 1.380253385008774203e-01
1.500000000000000000e+00 1.480165510746574431e-01
1.520000000000000018e+00 1.542000453962962536e-01
1.540000000000000036e+00 1.634329178855015441e-01
1.560000000000000053e+00 1.654260334810461475e-01
1.580000000000000071e+00 1.637849656606205628e-01
1.600000000000000089e+00 1.746238271386054419e-01
1.620000000000000107e+00 1.781840467867322753e-01
1.639999999999999902e+00 1.726339857431542224e-01
1.659999999999999920e+00 1.561498067268443091e-01
1.679999999999999938e+00 1.287721395515138423e-01
1.699999999999999956e+00 1.033766900895363022e-01
1.719999999999999973e+00 8.567664751878326101e-02
1.739999999999999991e+00 7.106782309922875240e-02
1.760000000000000009e+00 5.983817567029545842e-02
1.780000000000000027e+00 5.190781894670294661e-02
1.800000000000000044e+00 4.484639663421874367e-02
1.820000000000000062e+00 3.933664701677672126e-02
1.840000000000000080e+00 3.457771052680689433e-02
1.860000000000000098e+00 3.120574487086548790e-02
1.879999999999999893e+00 2.733103771943049334e-02
1.899999999999999911e+00 2.489884892121227780e-02
1.919999999999999929e+00 2.246687498338479153e-02
1.939999999999999947e+00 1.788695657626382385e-02
1.959999999999999964e+00 1.560301032842919058e-02
1.979999999999999982e+00 1.440811395300153203e-02
2.000000000000000000e+00 1.329714304220806081e-02
2.020000000000000018e+00 1.228247027044711455e-02
2.040000000000000036e+00 1.173104791112976851e-02
2.060000000000000053e+00 1.097967019331578566e-02
2.080000000000000071e+00 9.940594256056391881e-03
2.100000000000000089e+00 8.824332325528733145e-03
2.120000000000000107e+00 8.035178289362600312e-03
2.140000000000000124e+00 7.047645168442429227e-03
2.160000000000000142e+00 6.638115849545335977e-03
2.180000000000000160e+00 5.936063459522983136e-03
2.200000000000000178e+00 5.553450558567075111e-03
2.220000000000000195e+00 5.338227865568185779e-03
2.240000000000000213e+00 4.809974122254816360e-03
2.259999999999999787e+00 4.417705865003544556e-03
2.279999999999999805e+00 4.140583942017190579e-03
2.299999999999999822e+00 3.970717250116870267e-03
2.319999999999999840e+00 3.766922739805278475e-03
2.339999999999999858e+00 3.689544750746356037e-03
2.359999999999999876e+00 3.208955636423319307e-03
2.379999999999999893e+00 2.956331118766662280e-03
2.399999999999999911e+00 2.872442837187749905e-03
2.419999999999999929e+00 2.906411635855678244e-03
2.439999999999999947e+00 2.646563688689560455e-03
2.459999999999999964e+00 2.579276886522724726e-03
2.479999999999999982e+00 2.375286817627649504e-03
2.500000000000000000e+00 2.257010531341881784e-03
2.520000000000000018e+00 2.124316455952317793e-03
2.540000000000000036e+00 2.183722050019463318e-03
2.560000000000000053e+00 2.121591618327130745e-03
2.580000000000000071e+00 1.994175566020267056e-03
2.600000000000000089e+00 1.967541907726148755e-03
